Image_path,No_Cars,lanes,Road_sign,Output
frame2934.jpg,3,1,2,3
frame2935.jpg,3,1,0,1
frame2936.jpg,5,1,3,0
frame2937.jpg,5,1,2,3
frame2938.jpg,5,1,2,1
frame2939.jpg,4,1,0,3
frame294.jpg,0,1,3,0
frame2940.jpg,5,1,2,3
frame2941.jpg,5,1,2,2
frame2942.jpg,5,1,0,3
frame2943.jpg,5,1,2,3
frame2944.jpg,4,1,2,3
frame2945.jpg,3,1,3,3
frame2946.jpg,5,1,0,0
frame2947.jpg,5,1,2,3
frame2948.jpg,3,1,0,1
frame2949.jpg,2,1,2,0
frame295.jpg,0,1,1,1
frame2950.jpg,3,1,3,2
frame2951.jpg,5,1,0,2
frame2952.jpg,3,1,1,0
frame2953.jpg,4,1,2,0
frame2954.jpg,3,1,3,2
frame2955.jpg,4,1,1,2
frame2956.jpg,4,1,1,1
frame2957.jpg,4,1,2,2
frame2958.jpg,4,1,3,3
frame2959.jpg,3,1,1,2
frame296.jpg,0,1,2,0
frame2960.jpg,3,1,3,2
frame2961.jpg,3,1,3,1
frame2962.jpg,2,1,3,2
frame2963.jpg,3,1,1,1
frame2964.jpg,3,1,1,3
frame2965.jpg,3,1,2,2
frame2966.jpg,3,1,3,1
frame2967.jpg,3,1,2,2
frame2968.jpg,4,1,1,3
frame2969.jpg,4,1,0,3
frame297.jpg,0,1,2,1
frame2970.jpg,4,1,3,1
frame2971.jpg,4,1,3,2
frame2972.jpg,4,1,1,3
frame2973.jpg,4,1,0,2
frame2974.jpg,4,1,2,1
frame2975.jpg,3,1,1,3
frame2976.jpg,3,1,1,2
frame2977.jpg,2,1,3,1
frame2978.jpg,4,1,2,3
frame2979.jpg,4,1,1,1
frame298.jpg,1,1,0,3
frame2980.jpg,3,1,2,3
frame2981.jpg,4,1,2,1
frame2982.jpg,2,1,0,3
frame2983.jpg,4,1,3,3
frame2984.jpg,5,1,2,1
frame2985.jpg,6,1,3,2
frame2986.jpg,6,1,2,2
frame2987.jpg,5,1,3,1
frame2988.jpg,5,1,0,3
frame2989.jpg,5,1,3,2
frame299.jpg,1,1,1,3
frame2990.jpg,5,1,1,0
frame2991.jpg,4,1,3,3
frame2992.jpg,4,1,1,0
frame2993.jpg,4,1,3,0
frame2994.jpg,4,1,3,2
frame2995.jpg,4,1,2,1
frame2996.jpg,4,1,2,1
frame2997.jpg,3,1,1,1
frame2998.jpg,3,1,0,3
frame2999.jpg,4,1,0,0
frame3.jpg,3,1,1,0
frame30.jpg,3,1,3,2
frame300.jpg,0,1,3,0
frame3000.jpg,2,1,3,2
frame3001.jpg,3,1,0,0
frame3002.jpg,3,1,0,3
frame3003.jpg,2,1,1,1
frame3004.jpg,3,1,2,1
frame3005.jpg,2,1,0,3
frame3006.jpg,2,1,3,2
frame3007.jpg,2,1,3,0
frame3008.jpg,2,1,3,2
frame3009.jpg,2,1,2,1
frame301.jpg,0,1,1,2
frame3010.jpg,2,1,1,3
frame3011.jpg,1,1,1,3
frame3012.jpg,1,1,2,0
frame3013.jpg,1,1,3,0
frame3014.jpg,1,1,1,1
frame3015.jpg,1,1,1,1
frame3016.jpg,1,1,1,1
frame3017.jpg,1,1,3,2
frame3018.jpg,1,1,1,0
frame3019.jpg,1,1,1,3
frame302.jpg,0,1,1,2
frame3020.jpg,1,1,0,2
frame3021.jpg,1,1,0,0
frame3022.jpg,1,1,1,2
frame3023.jpg,1,1,1,0
frame3024.jpg,1,1,1,1
frame3025.jpg,1,1,0,1
frame3026.jpg,1,1,1,0
frame3027.jpg,1,1,2,2
frame3028.jpg,1,1,2,0
frame3029.jpg,1,1,3,3
frame303.jpg,0,1,0,1
frame3030.jpg,1,1,1,2
frame3031.jpg,1,1,2,2
frame3032.jpg,1,1,1,1
frame3033.jpg,1,1,0,2
frame3034.jpg,1,1,1,1
frame3035.jpg,2,1,3,3
frame3036.jpg,4,1,0,0
frame3037.jpg,3,1,3,0
frame3038.jpg,2,1,1,0
frame3039.jpg,1,1,1,1
frame304.jpg,0,1,2,3
frame3040.jpg,2,1,3,1
frame3041.jpg,2,1,1,2
frame3042.jpg,2,1,2,3
frame3043.jpg,1,1,2,3
frame3044.jpg,1,1,3,2
frame3045.jpg,1,1,3,0
frame3046.jpg,2,1,3,2
frame3047.jpg,2,1,3,3
frame3048.jpg,3,1,2,2
frame3049.jpg,3,1,2,3
frame305.jpg,0,1,0,3
frame3050.jpg,3,1,0,3
frame3051.jpg,3,1,0,0
frame3052.jpg,3,1,0,2
frame3053.jpg,2,1,2,0
frame3054.jpg,2,1,1,0
frame3055.jpg,2,1,2,0
frame3056.jpg,2,1,2,2
frame3057.jpg,2,1,2,0
frame3058.jpg,3,1,2,0
frame3059.jpg,2,1,3,3
frame306.jpg,0,1,3,3
frame3060.jpg,2,1,0,2
frame3061.jpg,2,1,0,2
frame3062.jpg,2,1,0,3
frame3063.jpg,2,1,2,0
frame3064.jpg,2,1,2,3
frame3065.jpg,2,1,3,1
frame3066.jpg,2,1,3,1
frame3067.jpg,3,1,0,1
frame3068.jpg,3,1,2,0
frame3069.jpg,3,1,1,0
frame307.jpg,0,1,3,3
frame3070.jpg,3,1,3,2
frame3071.jpg,3,1,2,3
frame3072.jpg,3,1,0,1
frame3073.jpg,3,1,3,0
frame3074.jpg,2,1,0,0
frame3075.jpg,2,1,3,2
frame3076.jpg,3,1,2,1
frame3077.jpg,2,1,0,0
frame3078.jpg,2,1,3,3
frame3079.jpg,2,1,3,3
frame308.jpg,0,1,1,2
frame3080.jpg,2,1,1,1
frame3081.jpg,2,1,2,1
frame3082.jpg,2,1,1,0
frame3083.jpg,2,1,0,0
frame3084.jpg,2,1,1,3
frame3085.jpg,2,1,1,3
frame3086.jpg,2,1,2,2
frame3087.jpg,1,1,1,2
frame3088.jpg,1,1,0,2
frame3089.jpg,1,1,1,1
frame309.jpg,0,1,3,1
frame3090.jpg,1,1,2,0
frame3091.jpg,1,1,3,2
frame3092.jpg,1,1,1,3
frame3093.jpg,1,1,0,3
frame3094.jpg,1,1,2,1
frame3095.jpg,1,1,3,2
frame3096.jpg,2,1,1,2
frame3097.jpg,2,1,0,1
frame3098.jpg,1,1,3,0
frame3099.jpg,1,1,2,1
frame31.jpg,1,1,3,2
frame310.jpg,0,1,0,2
frame3100.jpg,1,1,2,0
frame3101.jpg,1,1,1,1
frame3102.jpg,1,1,2,2
frame3103.jpg,1,1,0,3
frame3104.jpg,1,1,1,3
frame3105.jpg,1,1,3,0
frame3106.jpg,1,1,0,2
frame3107.jpg,1,1,1,0
frame3108.jpg,1,1,1,2
frame3109.jpg,2,1,0,2
frame311.jpg,0,1,1,2
frame3110.jpg,2,1,2,0
frame3111.jpg,1,1,3,1
frame3112.jpg,1,1,3,0
frame3113.jpg,1,1,3,1
frame3114.jpg,1,1,0,1
frame3115.jpg,1,1,3,3
frame3116.jpg,1,1,1,3
frame3117.jpg,1,1,2,1
frame3118.jpg,1,1,3,2
frame3119.jpg,1,1,3,2
frame312.jpg,0,1,3,2
frame3120.jpg,1,1,2,1
frame3121.jpg,1,1,0,1
frame3122.jpg,1,1,2,2
frame3123.jpg,1,1,1,1
frame3124.jpg,1,1,1,2
frame3125.jpg,1,1,3,2
frame3126.jpg,2,1,0,3
frame3127.jpg,1,1,2,1
frame3128.jpg,1,1,2,1
frame3129.jpg,1,1,1,1
frame313.jpg,0,1,3,1
frame3130.jpg,1,1,3,0
frame3131.jpg,1,1,0,3
frame3132.jpg,1,1,2,3
frame3133.jpg,1,1,1,2
frame3134.jpg,1,1,3,2
frame3135.jpg,1,1,2,1
frame3136.jpg,1,1,1,1
frame3137.jpg,1,1,3,0
frame3138.jpg,1,1,0,2
frame3139.jpg,1,1,0,0
frame314.jpg,0,1,3,3
frame3140.jpg,1,1,1,2
frame3141.jpg,1,1,1,3
frame3142.jpg,1,1,3,1
frame3143.jpg,1,1,3,1
frame3144.jpg,1,1,1,0
frame3145.jpg,1,1,1,1
frame3146.jpg,1,1,3,1
frame3147.jpg,1,1,3,2
frame3148.jpg,1,1,1,1
frame3149.jpg,1,1,3,3
frame315.jpg,0,0,3,1
frame3150.jpg,1,1,0,0
frame3151.jpg,1,1,0,0
frame3152.jpg,1,1,2,1
frame3153.jpg,1,1,3,2
frame3154.jpg,1,1,2,0
frame3155.jpg,1,1,2,0
frame3156.jpg,1,1,1,3
frame3157.jpg,1,1,0,2
frame3158.jpg,1,1,2,0
frame3159.jpg,1,1,1,2
frame316.jpg,0,0,2,2
frame3160.jpg,1,1,1,3
frame3161.jpg,1,1,0,1
frame3162.jpg,1,1,0,1
frame3163.jpg,1,1,2,2
frame3164.jpg,1,1,1,1
frame3165.jpg,1,1,1,0
frame3166.jpg,1,1,2,1
frame3167.jpg,1,1,1,1
frame3168.jpg,1,1,0,2
frame3169.jpg,1,1,0,3
frame317.jpg,0,0,0,3
frame3170.jpg,1,1,2,2
frame3171.jpg,1,1,3,3
frame3172.jpg,1,1,2,0
frame3173.jpg,1,1,0,0
frame3174.jpg,1,1,0,3
frame3175.jpg,1,1,1,2
frame3176.jpg,1,1,0,3
frame3177.jpg,1,1,3,2
frame3178.jpg,1,1,3,2
frame3179.jpg,1,1,2,1
frame318.jpg,0,0,2,2
frame3180.jpg,1,1,0,1
frame3181.jpg,1,1,2,0
frame3182.jpg,1,1,2,1
frame3183.jpg,1,1,0,0
frame3184.jpg,1,1,2,0
frame3185.jpg,1,1,3,0
frame3186.jpg,1,1,0,1
frame3187.jpg,1,1,0,2
frame3188.jpg,1,1,2,1
frame3189.jpg,1,1,0,3
frame319.jpg,0,0,1,1
frame3190.jpg,1,1,2,2
frame3191.jpg,1,1,0,0
frame3192.jpg,1,1,3,1
frame3193.jpg,1,1,1,0
frame3194.jpg,1,1,0,3
frame3195.jpg,1,1,3,3
frame3196.jpg,1,1,1,1
frame3197.jpg,1,1,0,0
frame3198.jpg,1,1,3,2
frame3199.jpg,1,1,0,3
frame32.jpg,0,1,2,0
frame320.jpg,0,0,0,0
frame3200.jpg,1,1,3,2
frame3201.jpg,1,1,3,2
frame3202.jpg,1,1,3,0
frame3203.jpg,1,1,3,1
frame3204.jpg,1,1,3,2
frame3205.jpg,1,1,2,3
frame3206.jpg,1,1,0,0
frame3207.jpg,1,1,3,0
frame3208.jpg,1,1,1,2
frame3209.jpg,1,1,0,2
frame321.jpg,0,0,0,3
frame3210.jpg,1,1,2,2
frame3211.jpg,1,1,2,3
frame3212.jpg,1,1,2,3
frame3213.jpg,1,1,2,0
frame3214.jpg,1,1,0,3
frame3215.jpg,1,1,1,1
frame3216.jpg,1,1,1,2
frame3217.jpg,1,1,2,0
frame3218.jpg,1,1,3,1
frame3219.jpg,1,1,3,1
frame322.jpg,0,0,1,3
frame3220.jpg,1,1,0,3
frame3221.jpg,1,1,2,3
frame3222.jpg,1,1,3,3
frame3223.jpg,1,1,3,3
frame3224.jpg,1,1,0,1
frame3225.jpg,1,1,0,1
frame3226.jpg,1,1,1,1
frame3227.jpg,1,1,0,0
frame3228.jpg,1,1,3,2
frame3229.jpg,1,1,0,3
frame323.jpg,0,0,2,0
frame3230.jpg,1,1,2,3
frame3231.jpg,1,1,0,2
frame3232.jpg,1,1,3,3
frame3233.jpg,1,1,3,1
frame3234.jpg,1,1,1,2
frame3235.jpg,1,1,3,2
frame3236.jpg,1,1,1,3
frame3237.jpg,1,1,0,0
frame3238.jpg,1,1,2,0
frame3239.jpg,1,1,0,1
frame324.jpg,0,0,1,1
frame3240.jpg,1,1,3,2
frame3241.jpg,1,1,0,1
frame3242.jpg,1,1,2,1
frame3243.jpg,1,1,0,0
frame3244.jpg,1,1,2,0
frame3245.jpg,1,1,2,1
frame3246.jpg,1,1,2,1
frame3247.jpg,1,1,3,0
frame3248.jpg,1,1,1,3
frame3249.jpg,1,1,3,0
frame325.jpg,0,0,3,1
frame3250.jpg,1,1,2,1
frame3251.jpg,1,1,1,2
frame3252.jpg,1,1,3,0
frame3253.jpg,1,1,2,3
frame3254.jpg,1,1,0,3
frame3255.jpg,1,1,2,2
frame3256.jpg,1,1,1,0
frame3257.jpg,1,1,2,1
frame3258.jpg,1,1,2,1
frame3259.jpg,1,1,0,3
frame326.jpg,0,0,0,2
frame3260.jpg,1,1,2,3
frame3261.jpg,1,1,3,2
frame3262.jpg,1,1,0,1
frame3263.jpg,1,1,3,2
frame3264.jpg,0,1,3,0
frame3265.jpg,1,1,0,3
frame3266.jpg,0,1,0,2
frame3267.jpg,0,1,1,1
frame3268.jpg,0,1,1,3
frame3269.jpg,0,1,1,0
frame327.jpg,0,0,2,3
frame3270.jpg,0,1,0,1
frame3271.jpg,0,1,0,3
frame3272.jpg,0,1,0,1
frame3273.jpg,0,1,2,0
frame3274.jpg,0,1,1,3
frame3275.jpg,0,1,1,3
frame3276.jpg,0,1,0,3
frame3277.jpg,0,1,2,1
frame3278.jpg,0,1,1,0
frame3279.jpg,0,1,1,1
frame328.jpg,0,0,1,2
frame3280.jpg,0,1,0,0
frame3281.jpg,0,1,1,0
frame3282.jpg,0,1,0,3
frame3283.jpg,0,1,3,2
frame3284.jpg,0,1,3,3
frame3285.jpg,0,1,0,0
frame3286.jpg,0,1,1,0
frame3287.jpg,1,1,2,2
frame3288.jpg,0,1,3,1
frame3289.jpg,0,1,0,2
frame329.jpg,0,0,3,2
frame3290.jpg,0,1,0,1
frame3291.jpg,0,1,1,1
frame3292.jpg,0,1,0,2
frame3293.jpg,0,1,0,3
frame3294.jpg,0,1,1,2
frame3295.jpg,0,1,2,2
frame3296.jpg,0,1,3,3
frame3297.jpg,0,1,1,2
frame3298.jpg,0,1,2,2
frame3299.jpg,0,1,2,0
frame33.jpg,1,1,1,3
frame330.jpg,0,0,3,2
frame3300.jpg,1,1,3,2
frame3301.jpg,0,1,2,1
frame3302.jpg,0,1,1,3
frame3303.jpg,0,1,0,1
frame3304.jpg,0,1,0,1
frame3305.jpg,0,1,2,2
frame3306.jpg,1,1,2,1
frame3307.jpg,1,1,0,3
frame3308.jpg,1,1,2,1
frame3309.jpg,0,1,3,0
frame331.jpg,0,0,2,2
frame3310.jpg,1,1,1,2
frame3311.jpg,1,1,0,2
frame3312.jpg,1,1,1,3
frame3313.jpg,1,1,3,2
frame3314.jpg,1,1,2,0
frame3315.jpg,1,1,0,3
frame3316.jpg,1,1,3,3
frame3317.jpg,0,1,0,2
frame3318.jpg,0,1,0,3
frame3319.jpg,0,1,1,2
frame332.jpg,0,0,3,1
frame3320.jpg,0,1,3,1
frame3321.jpg,0,1,3,2
frame3322.jpg,0,1,2,2
frame3323.jpg,0,1,2,0
frame3324.jpg,0,1,1,1
frame3325.jpg,0,1,2,1
frame3326.jpg,0,1,3,2
frame3327.jpg,0,1,2,1
frame3328.jpg,0,1,1,3
frame3329.jpg,0,1,0,2
frame333.jpg,0,0,0,1
frame3330.jpg,0,1,1,3
frame3331.jpg,0,1,0,2
frame3332.jpg,0,1,2,0
frame3333.jpg,0,1,3,1
frame3334.jpg,0,1,3,1
frame3335.jpg,0,1,0,3
frame3336.jpg,0,1,1,2
frame3337.jpg,0,1,0,0
frame3338.jpg,0,1,0,3
frame3339.jpg,0,1,1,1
frame334.jpg,0,0,3,3
frame3340.jpg,0,1,1,0
frame3341.jpg,0,1,2,2
frame3342.jpg,0,1,1,2
frame3343.jpg,0,1,0,2
frame3344.jpg,0,1,1,3
frame3345.jpg,0,1,2,3
frame3346.jpg,0,1,2,2
frame3347.jpg,0,1,3,2
frame3348.jpg,0,1,3,0
frame3349.jpg,0,1,1,3
frame335.jpg,0,0,2,2
frame3350.jpg,0,1,3,1
frame3351.jpg,0,1,0,3
frame3352.jpg,0,1,2,2
frame3353.jpg,0,1,0,3
frame3354.jpg,0,1,2,3
frame3355.jpg,0,1,2,3
frame3356.jpg,0,1,3,2
frame3357.jpg,0,1,1,0
frame3358.jpg,0,1,1,1
frame3359.jpg,0,1,3,0
frame336.jpg,0,0,0,3
frame3360.jpg,0,1,0,1
frame3361.jpg,0,1,1,1
frame3362.jpg,0,1,0,1
frame3363.jpg,0,1,3,1
frame3364.jpg,0,1,2,2
frame3365.jpg,0,1,0,1
frame3366.jpg,1,1,2,0
frame3367.jpg,1,1,2,2
frame3368.jpg,1,1,1,1
frame3369.jpg,1,1,2,3
frame337.jpg,0,0,3,1
frame3370.jpg,0,1,0,3
frame3371.jpg,1,1,3,2
frame3372.jpg,1,1,3,3
frame3373.jpg,1,1,0,0
frame3374.jpg,1,1,2,3
frame3375.jpg,1,1,1,0
frame3376.jpg,2,1,2,1
frame3377.jpg,1,1,2,1
frame3378.jpg,0,1,0,0
frame3379.jpg,0,1,1,1
frame338.jpg,0,0,3,2
frame3380.jpg,0,1,2,1
frame3381.jpg,0,1,2,0
frame3382.jpg,1,1,0,3
frame3383.jpg,1,1,1,2
frame3384.jpg,1,1,1,1
frame3385.jpg,1,1,0,0
frame3386.jpg,1,1,2,1
frame3387.jpg,0,1,1,0
frame3388.jpg,0,1,1,0
frame3389.jpg,0,1,3,1
frame339.jpg,0,0,3,3
frame3390.jpg,0,1,3,0
frame3391.jpg,0,1,2,1
frame3392.jpg,0,1,0,3
frame3393.jpg,0,1,0,0
frame3394.jpg,0,1,0,0
frame3395.jpg,0,1,3,2
frame3396.jpg,0,1,3,0
frame3397.jpg,0,1,1,3
frame3398.jpg,0,1,0,3
frame3399.jpg,0,1,3,3
frame34.jpg,1,1,3,3
frame340.jpg,0,0,0,1
frame3400.jpg,0,1,0,3
frame3401.jpg,0,1,2,0
frame3402.jpg,0,1,2,0
frame3403.jpg,0,1,1,0
frame3404.jpg,0,1,0,1
frame3405.jpg,0,1,0,1
frame3406.jpg,0,1,2,3
frame3407.jpg,0,1,0,3
frame3408.jpg,0,1,1,0
frame3409.jpg,0,1,1,2
frame341.jpg,0,0,0,2
frame3410.jpg,0,1,3,0
frame3411.jpg,0,1,2,3
frame3412.jpg,0,1,1,2
frame3413.jpg,0,1,3,3
frame3414.jpg,0,1,3,3
frame3415.jpg,0,1,1,1
frame3416.jpg,0,1,3,1
frame3417.jpg,0,1,2,3
frame3418.jpg,0,1,0,0
frame3419.jpg,0,1,3,1
frame342.jpg,0,0,2,3
frame3420.jpg,0,1,1,0
frame3421.jpg,0,1,3,1
frame3422.jpg,0,1,1,3
frame3423.jpg,0,1,2,1
frame3424.jpg,0,1,1,3
frame3425.jpg,0,1,3,0
frame3426.jpg,0,1,2,0
frame3427.jpg,0,1,3,0
frame3428.jpg,0,1,2,2
frame3429.jpg,0,1,0,1
frame343.jpg,0,0,1,1
frame3430.jpg,0,1,1,1
frame3431.jpg,0,1,0,0
frame3432.jpg,0,1,3,1
frame3433.jpg,0,1,2,1
frame3434.jpg,0,1,0,1
frame3435.jpg,0,1,3,3
frame3436.jpg,0,1,2,2
frame3437.jpg,0,1,2,1
frame3438.jpg,0,1,1,1
frame3439.jpg,0,1,1,2
frame344.jpg,0,0,2,1
frame3440.jpg,0,1,0,1
frame3441.jpg,0,1,3,0
frame3442.jpg,0,1,0,1
frame3443.jpg,0,1,2,3
frame3444.jpg,0,1,2,0
frame3445.jpg,0,1,3,3
frame3446.jpg,0,1,2,3
frame3447.jpg,0,1,1,3
frame3448.jpg,0,1,2,3
frame3449.jpg,0,1,1,0
frame345.jpg,0,0,1,0
frame3450.jpg,0,1,1,1
frame3451.jpg,0,1,1,1
frame3452.jpg,0,1,0,0
frame3453.jpg,0,1,1,1
frame3454.jpg,0,1,0,2
frame3455.jpg,0,1,3,3
frame3456.jpg,0,1,2,2
frame3457.jpg,0,1,1,3
frame3458.jpg,0,1,2,3
frame3459.jpg,0,1,2,1
frame346.jpg,0,0,1,1
frame3460.jpg,0,1,0,0
frame3461.jpg,0,1,2,3
frame3462.jpg,0,1,0,0
frame3463.jpg,0,1,3,1
frame3464.jpg,0,1,0,2
frame3465.jpg,0,1,1,1
frame3466.jpg,0,1,3,0
frame3467.jpg,0,1,2,2
frame3468.jpg,0,1,0,2
frame3469.jpg,0,1,2,3
frame347.jpg,0,0,2,1
frame3470.jpg,0,1,1,3
frame3471.jpg,0,1,2,2
frame3472.jpg,0,1,0,3
frame3473.jpg,2,1,0,1
frame3474.jpg,1,1,0,3
frame3475.jpg,2,1,2,1
frame3476.jpg,2,1,3,2
frame3477.jpg,1,1,0,1
frame3478.jpg,2,1,3,0
frame3479.jpg,1,1,2,1
frame348.jpg,0,0,1,0
frame3480.jpg,2,1,2,0
frame3481.jpg,3,1,2,3
frame3482.jpg,3,1,2,1
frame3483.jpg,2,1,0,1
frame3484.jpg,2,1,3,1
frame3485.jpg,2,1,2,2
frame3486.jpg,2,1,2,3
frame3487.jpg,2,1,1,2
frame3488.jpg,1,1,2,2
frame3489.jpg,1,1,3,3
frame349.jpg,0,0,3,2
frame3490.jpg,1,1,2,3
frame3491.jpg,1,1,2,2
frame3492.jpg,1,1,0,1
frame3493.jpg,1,1,1,0
frame3494.jpg,2,1,3,3
frame3495.jpg,2,1,0,2
frame3496.jpg,2,1,1,3
frame3497.jpg,2,1,1,3
frame3498.jpg,2,1,0,3
frame3499.jpg,2,1,2,0
frame35.jpg,1,1,1,0
frame350.jpg,1,0,2,0
frame3500.jpg,2,1,3,0
frame3501.jpg,2,1,0,3
frame3502.jpg,2,1,1,3
frame3503.jpg,2,1,0,2
frame3504.jpg,2,1,1,3
frame3505.jpg,2,1,2,1
frame3506.jpg,2,1,3,3
frame3507.jpg,2,1,2,3
frame3508.jpg,2,1,1,2
frame3509.jpg,2,1,3,2
frame351.jpg,1,0,0,2
frame3510.jpg,2,1,1,3
frame3511.jpg,1,1,0,2
frame3512.jpg,1,1,1,0
frame3513.jpg,1,1,0,1
frame3514.jpg,1,1,3,2
frame3515.jpg,1,1,1,2
frame3516.jpg,1,1,0,3
frame3517.jpg,1,1,0,3
frame3518.jpg,1,1,2,0
frame3519.jpg,1,1,3,2
frame352.jpg,1,0,1,2
frame3520.jpg,1,1,3,0
frame3521.jpg,1,1,1,0
frame3522.jpg,1,1,1,2
frame3523.jpg,1,1,2,0
frame3524.jpg,1,1,2,1
frame3525.jpg,2,1,0,3
frame3526.jpg,2,1,1,1
frame3527.jpg,2,1,3,2
frame3528.jpg,2,1,0,0
frame3529.jpg,2,1,1,2
frame353.jpg,0,0,2,3
frame3530.jpg,2,1,0,2
frame3531.jpg,2,1,0,0
frame3532.jpg,2,1,2,2
frame3533.jpg,3,1,0,0
frame3534.jpg,2,1,3,2
frame3535.jpg,2,1,2,0
frame3536.jpg,2,1,2,3
frame3537.jpg,2,1,2,2
frame3538.jpg,2,1,1,1
frame3539.jpg,2,1,1,2
frame354.jpg,0,0,1,0
frame3540.jpg,2,1,3,1
frame3541.jpg,2,1,3,2
frame3542.jpg,2,1,0,1
frame3543.jpg,1,1,2,1
frame3544.jpg,1,1,3,2
frame3545.jpg,1,1,3,3
frame3546.jpg,1,1,0,2
frame3547.jpg,0,1,3,2
frame3548.jpg,1,1,1,2
frame3549.jpg,1,1,2,2
frame355.jpg,1,0,0,3
frame3550.jpg,1,1,3,2
frame3551.jpg,1,1,1,3
frame3552.jpg,0,1,0,3
frame3553.jpg,0,1,0,1
frame3554.jpg,1,1,0,1
frame3555.jpg,1,1,2,0
frame3556.jpg,1,1,1,1
frame3557.jpg,1,1,2,0
frame3558.jpg,1,1,3,1
frame3559.jpg,1,1,0,3
frame356.jpg,1,0,3,1
frame3560.jpg,1,1,1,3
frame3561.jpg,1,1,2,0
frame3562.jpg,1,1,0,3
frame3563.jpg,1,1,1,1
frame3564.jpg,2,1,0,3
frame3565.jpg,1,1,1,0
frame3566.jpg,2,1,2,2
frame3567.jpg,1,1,2,3
frame3568.jpg,2,1,1,1
frame3569.jpg,2,1,3,0
frame357.jpg,1,0,2,1
frame3570.jpg,2,1,2,0
frame3571.jpg,2,1,1,2
frame3572.jpg,2,1,1,3
frame3573.jpg,2,1,0,2
frame3574.jpg,2,1,1,3
frame3575.jpg,2,1,2,2
frame3576.jpg,2,1,1,1
frame3577.jpg,2,1,2,2
frame3578.jpg,2,1,2,2
frame3579.jpg,3,1,3,0
frame358.jpg,1,0,2,1
frame3580.jpg,2,1,0,2
frame3581.jpg,2,1,3,3
frame3582.jpg,2,1,0,0
frame3583.jpg,0,1,2,0
frame3584.jpg,0,1,0,2
frame3585.jpg,1,1,3,3
frame3586.jpg,1,1,3,1
frame3587.jpg,1,1,2,1
frame3588.jpg,0,1,1,0
frame3589.jpg,0,1,0,3
frame359.jpg,0,0,2,3
frame3590.jpg,0,1,1,3
frame3591.jpg,0,1,1,1
frame3592.jpg,0,1,2,1
frame3593.jpg,0,1,3,0
frame3594.jpg,0,1,2,1
frame3595.jpg,0,1,1,3
frame3596.jpg,0,1,2,3
frame3597.jpg,0,1,2,2
frame3598.jpg,0,1,3,3
frame3599.jpg,0,1,0,0
frame36.jpg,0,1,3,3
frame360.jpg,0,0,3,2
frame3600.jpg,0,1,1,0
frame3601.jpg,0,1,1,0
frame3602.jpg,0,1,3,2
frame3603.jpg,0,1,1,3
frame3604.jpg,1,1,1,1
frame3605.jpg,0,1,1,0
frame3606.jpg,0,1,1,3
frame3607.jpg,0,1,1,0
frame3608.jpg,0,1,2,2
frame3609.jpg,0,1,3,2
frame361.jpg,0,0,1,2
frame3610.jpg,0,1,0,0
frame3611.jpg,0,1,1,0
frame3612.jpg,0,1,0,1
frame3613.jpg,0,1,1,2
frame3614.jpg,0,1,0,3
frame3615.jpg,1,1,1,2
frame3616.jpg,2,1,2,1
frame3617.jpg,1,1,0,3
frame3618.jpg,2,1,3,2
frame3619.jpg,1,1,0,0
frame362.jpg,0,0,0,0
frame3620.jpg,3,0,1,0
frame3621.jpg,3,0,0,3
frame3622.jpg,3,0,1,1
frame3623.jpg,3,0,0,0
frame3624.jpg,4,0,3,0
frame3625.jpg,4,0,0,0
frame3626.jpg,7,0,3,1
frame3627.jpg,5,0,0,2
frame3628.jpg,5,0,3,2
frame3629.jpg,5,0,1,3
frame363.jpg,0,0,3,2
frame3630.jpg,4,0,2,1
frame3631.jpg,3,0,1,0
frame3632.jpg,3,0,1,0
frame3633.jpg,3,0,2,2
frame3634.jpg,4,0,2,2
frame3635.jpg,4,0,2,3
frame3636.jpg,2,0,2,3
frame3637.jpg,3,0,2,1
frame3638.jpg,3,0,0,1
frame3639.jpg,4,0,0,3
frame364.jpg,0,0,1,2
frame3640.jpg,3,0,1,0
frame3641.jpg,4,1,0,3
frame3642.jpg,2,1,0,0
frame3643.jpg,2,1,1,0
frame3644.jpg,2,1,0,2
frame3645.jpg,2,1,2,1
frame3646.jpg,2,1,2,1
frame3647.jpg,2,1,0,3
frame3648.jpg,2,1,1,3
frame3649.jpg,2,1,0,2
frame365.jpg,0,0,3,2
frame3650.jpg,2,1,3,0
frame3651.jpg,2,1,2,2
frame3652.jpg,2,1,1,0
frame3653.jpg,2,1,1,0
frame3654.jpg,2,1,2,1
frame3655.jpg,2,1,2,3
frame3656.jpg,1,1,2,2
frame3657.jpg,1,1,1,1
frame3658.jpg,2,1,3,1
frame3659.jpg,2,1,2,0
frame366.jpg,0,0,3,3
frame3660.jpg,2,1,1,1
frame3661.jpg,2,1,1,2
frame3662.jpg,3,1,3,2
frame3663.jpg,1,1,0,1
frame3664.jpg,1,1,3,0
frame3665.jpg,2,1,2,1
frame3666.jpg,2,1,1,0
frame3667.jpg,1,1,1,2
frame3668.jpg,2,1,1,0
frame3669.jpg,2,1,2,1
frame367.jpg,0,0,2,0
frame3670.jpg,2,1,1,3
frame3671.jpg,3,1,1,3
frame3672.jpg,1,1,1,0
frame3673.jpg,2,1,3,2
frame3674.jpg,1,1,3,0
frame3675.jpg,1,1,2,0
frame3676.jpg,1,1,3,1
frame3677.jpg,1,1,1,1
